date,Close,High,Low,Open,Volume,sentiment,goldstein_mean
2017-12-27,10490.75,10552.400390625,10469.25,10531.0498046875,165200,-0.0364963503649635,0.0770901909150757
2017-12-28,10477.900390625,10534.5498046875,10460.4501953125,10498.2001953125,272900,-0.0108695652173913,0.4990505256018989
2017-12-29,10530.7001953125,10538.7001953125,10488.650390625,10492.349609375,152000,-0.0470588235294117,-0.0638415988156921
2018-01-02,10442.2001953125,10495.2001953125,10404.650390625,10477.5498046875,153400,-0.0331125827814569,-0.9452794442690242
2018-01-03,10443.2001953125,10503.599609375,10429.5498046875,10482.650390625,167300,-0.0179640718562874,-1.0167888563049854
2018-01-04,10504.7998046875,10513.0,10441.4501953125,10469.400390625,174900,-0.06,-0.84771714922049
2018-01-05,10558.849609375,10566.099609375,10520.099609375,10534.25,180900,0.0549450549450549,-0.3697050938337802
2018-01-08,10623.599609375,10631.2001953125,10588.5498046875,10591.7001953125,169000,-0.0049261083743842,-0.1992409240924092
2018-01-09,10637.0,10659.150390625,10603.599609375,10645.099609375,205000,0.0786516853932584,0.0292682926829268
2018-01-10,10632.2001953125,10655.5,10592.7001953125,10652.0498046875,176400,-0.0710900473933649,-0.1948734177215189
2018-01-11,10651.2001953125,10664.599609375,10612.349609375,10637.0498046875,153800,0.0714285714285714,0.2277588721438989
2018-01-12,10681.25,10690.400390625,10597.099609375,10682.5498046875,175200,-0.0112359550561797,-0.0022388059701492
2018-01-15,10741.5498046875,10782.650390625,10713.7998046875,10718.5,175900,0.0,0.2049268292682926
2018-01-16,10700.4501953125,10762.349609375,10687.849609375,10761.5,211000,-0.1165644171779141,0.1635409035409035
2018-01-17,10788.5498046875,10803.0,10666.75,10702.4501953125,252700,-0.0481283422459893,0.1073599598090931
2018-01-18,10817.0,10887.5,10782.400390625,10873.400390625,312000,0.0458715596330275,0.0139086294416243
2018-01-19,10894.7001953125,10906.849609375,10793.900390625,10829.2001953125,207600,-0.0181818181818181,-0.1692287091590787
2018-01-22,10966.2001953125,10975.099609375,10881.400390625,10883.2001953125,231600,0.1608391608391608,-0.2820239680426099
2018-01-23,11083.7001953125,11092.900390625,10994.5498046875,10997.400390625,284600,0.3670886075949367,0.0364328867874967
2018-01-24,11086.0,11110.099609375,11046.150390625,11069.349609375,283400,0.0143540669856459,-0.7064162325198794
2018-01-25,11069.650390625,11095.599609375,11009.2001953125,11095.599609375,330300,0.0760869565217391,-0.6821546261089987
2018-01-29,11130.400390625,11171.5498046875,11075.9501953125,11079.349609375,241700,0.0743243243243243,-0.1551897753679318
2018-01-30,11049.650390625,11121.099609375,11033.900390625,11120.849609375,228000,-0.0434782608695652,-0.0435136897001303
2018-01-31,11027.7001953125,11058.5,10979.2998046875,11018.7998046875,245900,0.031578947368421,0.2142530984996738
2018-02-01,11016.900390625,11117.349609375,10878.7998046875,11044.5498046875,306200,0.0077120822622107,0.1389898255813953
2018-02-02,10760.599609375,10954.9501953125,10736.099609375,10938.2001953125,282700,-0.1711026615969581,-0.6072458670418572
2018-02-05,10666.5498046875,10702.75,10586.7998046875,10604.2998046875,240100,-0.2,-0.1070979335130278
2018-02-06,10498.25,10594.150390625,10276.2998046875,10295.150390625,266500,-0.1052631578947368,-0.6575242718446601
2018-02-07,10476.7001953125,10614.0,10446.400390625,10607.2001953125,250400,0.0446735395189003,-0.0207044410413476
2018-02-08,10576.849609375,10637.7998046875,10479.5498046875,10518.5,232200,-0.0491803278688524,0.1084400465657741
2018-02-09,10454.9501953125,10480.2001953125,10398.2001953125,10416.5,191600,-0.138755980861244,0.2415841584158416
2018-02-12,10539.75,10555.5,10485.400390625,10518.2001953125,217400,-0.1609756097560975,0.0317626006561288
2018-02-14,10500.900390625,10590.5498046875,10456.650390625,10585.75,229200,-0.0649350649350649,-0.260120585701981
2018-02-15,10545.5,10618.099609375,10511.0498046875,10537.900390625,210600,-0.1275167785234899,-0.338869541923386
2018-02-16,10452.2998046875,10612.900390625,10434.0498046875,10596.2001953125,184300,-0.1320754716981132,0.4067362924281984
2018-02-19,10378.400390625,10489.349609375,10302.75,10488.900390625,187300,-0.0175438596491228,0.6534556990709268
2018-02-20,10360.400390625,10429.349609375,10347.650390625,10391.0,187700,-0.2,0.448296943231441
2018-02-21,10397.4501953125,10426.099609375,10349.599609375,10426.0,234100,-0.1048951048951049,0.6294685990338164
2018-02-22,10382.7001953125,10397.5498046875,10340.650390625,10354.349609375,313600,-0.0853658536585365,0.1728295426754707
2018-02-23,10491.0498046875,10499.099609375,10396.650390625,10408.099609375,210600,-0.1058823529411764,0.2492075863860743
2018-02-26,10582.599609375,10592.9501953125,10520.2001953125,10526.5498046875,171900,-0.0753768844221105,0.3290954305253342
2018-02-27,10554.2998046875,10631.650390625,10537.25,10615.2001953125,187500,0.044776119402985,0.0090102974828375
2018-02-28,10492.849609375,10535.5,10461.5498046875,10488.9501953125,286000,-0.125,0.4423032069970845
2018-03-01,10458.349609375,10525.5,10447.150390625,10479.9501953125,176000,-0.1291866028708134,0.2820117247763036
2018-03-05,10358.849609375,10428.7001953125,10323.900390625,10428.2998046875,194000,-0.1822660098522167,-0.032357813362783
2018-03-06,10249.25,10441.349609375,10215.900390625,10420.5,222900,-0.1210191082802547,-0.0555582232893157
2018-03-07,10154.2001953125,10243.349609375,10141.5498046875,10232.9501953125,249500,-0.1553398058252427,-0.4281099656357388
2018-03-08,10242.650390625,10270.349609375,10146.400390625,10216.25,226400,-0.1377245508982036,0.4013448363359553
2018-03-09,10226.849609375,10296.7001953125,10211.900390625,10271.2998046875,186500,-0.2555555555555555,0.1901955867602808
2018-03-12,10421.400390625,10433.650390625,10295.4501953125,10301.599609375,216400,-0.1317829457364341,0.4896365701306076
2018-03-13,10426.849609375,10478.599609375,10377.849609375,10389.5,266700,-0.1510791366906475,-0.1443178498393222
2018-03-14,10410.900390625,10420.349609375,10336.2998046875,10393.0498046875,181400,-0.004524886877828,0.2426516220028208
2018-03-15,10360.150390625,10420.0,10346.2001953125,10405.4501953125,173900,-0.3294797687861271,0.0083355813326139
2018-03-16,10195.150390625,10346.2998046875,10180.25,10345.150390625,328500,-0.1345029239766081,0.3572391559202814
2018-03-19,10094.25,10224.5498046875,10075.2998046875,10215.349609375,210200,-0.2432432432432432,0.259436693866807
2018-03-20,10124.349609375,10155.650390625,10049.099609375,10051.5498046875,203000,-0.0867052023121387,-0.1632519863791146
2018-03-21,10155.25,10227.2998046875,10132.9501953125,10181.9501953125,204800,-0.1975308641975308,-0.2500153421294875
2018-03-22,10114.75,10207.849609375,10105.400390625,10167.5,230500,-0.254054054054054,0.2433812289819627
2018-03-23,9998.0498046875,10027.7001953125,9951.900390625,9968.7998046875,285700,-0.1616766467065868,-0.1316801923654944
2018-03-26,10130.650390625,10143.5,9958.5498046875,9989.150390625,262600,-0.1733333333333333,-0.33083645443196
2018-03-27,10184.150390625,10207.900390625,10139.650390625,10188.0,225700,-0.036144578313253,0.3831127733026467
2018-03-28,10113.7001953125,10158.349609375,10096.900390625,10143.599609375,344400,-0.0062893081761006,-0.0347634763476347
2018-04-02,10211.7998046875,10220.099609375,10127.75,10151.650390625,225400,0.0365853658536585,-1.34529286222433
2018-04-03,10245.0,10255.349609375,10171.0498046875,10186.849609375,205300,-0.1020408163265306,-0.9109285536470002
2018-04-04,10128.400390625,10279.849609375,10111.2998046875,10274.599609375,231100,-0.1811023622047244,-0.2779132407144882
2018-04-05,10325.150390625,10331.7998046875,10227.4501953125,10228.4501953125,236800,0.1578947368421052,-0.7407081868407835
2018-04-06,10331.599609375,10350.4501953125,10290.849609375,10322.75,200200,-0.2146596858638743,-0.2982818791946309
2018-04-09,10379.349609375,10397.7001953125,10328.5,10333.7001953125,221600,-0.1744186046511628,-0.1676839703365658
2018-04-10,10402.25,10424.849609375,10381.5,10412.900390625,251700,0.0753768844221105,-0.0915030991735537
2018-04-11,10417.150390625,10428.150390625,10355.599609375,10428.150390625,250400,-0.0575916230366492,-0.1679552119434817
2018-04-12,10458.650390625,10469.900390625,10395.25,10410.650390625,238600,-0.0673076923076923,-0.3482608695652174
2018-04-13,10480.599609375,10519.900390625,10451.4501953125,10495.2998046875,213100,-0.0890052356020942,-0.8097771387491013
2018-04-16,10528.349609375,10540.150390625,10396.349609375,10398.2998046875,195000,0.0454545454545454,-0.4688586326767091
2018-04-17,10548.7001953125,10560.4501953125,10495.650390625,10557.2998046875,206100,0.1210191082802547,-0.4903766921718658
2018-04-18,10526.2001953125,10594.2001953125,10509.7001953125,10578.900390625,205400,-0.102880658436214,-0.1831392124237382
2018-04-19,10565.2998046875,10572.2001953125,10546.2001953125,10563.650390625,262600,-0.0980392156862745,-0.3120999438517687
2018-04-20,10564.0498046875,10582.349609375,10527.4501953125,10560.349609375,244600,-0.0983606557377049,-0.4085042219541616
2018-04-23,10584.7001953125,10638.349609375,10514.9501953125,10592.7998046875,194200,0.0121951219512195,-0.25
2018-04-24,10614.349609375,10636.7998046875,10569.0,10578.099609375,219200,-0.1038961038961039,-0.7173786689915722
2018-04-25,10570.5498046875,10612.599609375,10536.4501953125,10612.400390625,189200,-0.1081081081081081,-0.9244699426290846
2018-04-26,10617.7998046875,10628.400390625,10559.650390625,10586.5,335100,-0.1538461538461538,-0.2831508515815085
2018-04-27,10692.2998046875,10719.7998046875,10647.5498046875,10651.650390625,0,0.0,-0.4132249156182878
2018-04-30,10739.349609375,10759.0,10704.599609375,10705.75,173800,0.1388888888888889,-0.0104350567465321
2018-05-02,10718.0498046875,10784.650390625,10689.7998046875,10783.849609375,229700,0.0416666666666666,-0.36684571769621
2018-05-03,10679.650390625,10720.599609375,10647.4501953125,10720.150390625,185200,-0.1518987341772152,-0.2413958444326052
2018-05-04,10618.25,10700.4501953125,10601.599609375,10700.4501953125,186500,-0.1142857142857142,-0.0631912442396313
2018-05-07,10715.5,10725.650390625,10635.650390625,10653.150390625,168400,0.0138888888888888,-0.4616555407209613
2018-05-08,10717.7998046875,10758.5498046875,10689.400390625,10757.900390625,269800,0.1096774193548387,-0.0778486517831255
2018-05-09,10741.7001953125,10766.25,10689.849609375,10693.349609375,215400,-0.1542857142857142,0.2407588387467663
2018-05-10,10716.5498046875,10785.5498046875,10705.0,10779.650390625,192100,-0.1232876712328767,0.1006858710562414
2018-05-11,10806.5,10812.0498046875,10724.4501953125,10741.9501953125,203100,-0.1551724137931034,-0.1450568181818181
2018-05-14,10806.599609375,10834.849609375,10774.75,10815.150390625,171400,-0.1578947368421052,-0.6364338945625173
2018-05-15,10801.849609375,10929.2001953125,10781.400390625,10812.599609375,254300,-0.0615384615384615,0.5337227414330218
2018-05-16,10741.099609375,10790.4501953125,10699.7001953125,10751.9501953125,231100,-0.2781954887218045,0.500609756097561
2018-05-17,10682.7001953125,10777.25,10664.5,10775.599609375,214100,-0.0675675675675675,-0.1423136246786632
2018-05-18,10596.400390625,10674.9501953125,10589.099609375,10671.849609375,223000,-0.2653061224489796,0.0678775298391281
2018-05-21,10516.7001953125,10621.7001953125,10505.7998046875,10616.7001953125,0,-0.1470588235294117,0.0820247412269628
2018-05-22,10536.7001953125,10558.599609375,10490.5498046875,10518.4501953125,241700,-0.0335570469798657,0.3072108162243365
2018-05-23,10430.349609375,10533.5498046875,10417.7998046875,10521.099609375,290900,-0.0434782608695652,0.0673189326556543
2018-05-24,10513.849609375,10535.150390625,10419.7998046875,10464.849609375,297600,-0.0957446808510638,-0.1235898860794665
2018-05-25,10605.150390625,10628.0498046875,10524.0,10533.0498046875,260800,-0.0476190476190476,0.0489958653278204
2018-05-28,10688.650390625,10709.7998046875,10640.5498046875,10648.349609375,232600,0.0144927536231884,0.1576319095477386
2018-05-29,10633.2998046875,10717.25,10616.099609375,10689.400390625,225800,-0.1655629139072847,-0.0508812481941635
2018-05-30,10614.349609375,10648.7001953125,10558.4501953125,10579.0,238700,-0.1256281407035175,0.0884900622960545
2018-05-31,10736.150390625,10763.7998046875,10620.400390625,10670.099609375,610300,0.1510791366906475,0.3379975124378109
2018-06-01,10696.2001953125,10764.75,10681.5,10738.4501953125,220600,-0.1413612565445026,-0.0323272971160295
2018-06-04,10628.5,10770.2998046875,10618.349609375,10765.9501953125,203800,-0.1904761904761904,0.3161290322580645
2018-06-05,10593.150390625,10633.150390625,10550.900390625,10630.7001953125,167700,-0.1343283582089552,0.3148037159124962
2018-06-06,10684.650390625,10698.349609375,10587.5,10603.4501953125,189900,0.0606060606060606,0.0105842284516636
2018-06-07,10768.349609375,10818.0,10722.599609375,10722.599609375,220900,-0.1085714285714285,0.4050166297117517
2018-06-08,10767.650390625,10779.4501953125,10709.0498046875,10736.400390625,209400,-0.1510791366906475,0.0802322119678475
2018-06-11,10786.9501953125,10850.5498046875,10777.0498046875,10781.849609375,211400,-0.1393939393939394,-0.175747198007472
2018-06-12,10842.849609375,10856.5498046875,10789.400390625,10816.150390625,198300,0.1005291005291005,-0.206631953959989
2018-06-13,10856.7001953125,10893.25,10842.650390625,10887.5,213400,-0.2,0.0861487420514238
2018-06-14,10808.0498046875,10833.7001953125,10773.5498046875,10832.900390625,184300,-0.2325581395348837,-0.386711590296496
2018-06-15,10817.7001953125,10834.0,10755.400390625,10808.650390625,305400,-0.08,-0.5076596947427925
2018-06-18,10799.849609375,10830.2001953125,10787.349609375,10830.2001953125,196600,-0.0952380952380952,-0.4888048411497731
2018-06-19,10710.4501953125,10789.4501953125,10701.2001953125,10789.4501953125,224500,-0.1497005988023952,0.4379528464634847
2018-06-20,10772.0498046875,10781.7998046875,10724.0498046875,10734.650390625,193500,0.036697247706422,0.0774465522433002
2018-06-21,10741.099609375,10809.599609375,10725.900390625,10808.4501953125,223600,-0.0760233918128654,0.5205475040257649
2018-06-22,10821.849609375,10837.0,10710.4501953125,10742.7001953125,229800,-0.1304347826086956,-0.1886786875554241
2018-06-25,10762.4501953125,10831.0498046875,10753.0498046875,10822.900390625,229600,-0.1707317073170731,-0.0882648536801655
2018-06-26,10769.150390625,10805.25,10732.5498046875,10742.7001953125,220000,-0.0326797385620915,-0.0232704402515723
2018-06-27,10671.400390625,10785.5,10652.400390625,10785.5,246000,-0.2422360248447205,0.345946763460375
2018-06-28,10589.099609375,10674.2001953125,10557.7001953125,10660.7998046875,352300,-0.2795698924731182,0.1983206933911159
2018-06-29,10714.2998046875,10723.0498046875,10612.349609375,10612.849609375,242800,-0.0742857142857142,-0.0097783572359843
2018-07-02,10657.2998046875,10736.150390625,10604.650390625,10732.349609375,295400,-0.2873563218390804,-0.3880131362889983
2018-07-03,10699.900390625,10713.2998046875,10630.25,10668.599609375,202100,-0.1263157894736842,-0.0422789539227895
2018-07-04,10769.900390625,10777.150390625,10677.75,10715.0,173900,0.0297029702970297,0.1298826777087646
2018-07-05,10749.75,10786.0498046875,10726.25,10786.0498046875,220500,-0.1382113821138211,0.0938116591928251
2018-07-06,10772.650390625,10816.349609375,10735.0498046875,10744.150390625,0,-0.2345679012345679,-0.021928038017651
2018-07-09,10852.900390625,10860.349609375,10807.150390625,10838.2998046875,183600,-0.1244239631336405,-0.2482366325369738
2018-07-10,10947.25,10956.900390625,10876.650390625,10902.75,197000,-0.1707317073170731,-0.0932673899170389
2018-07-11,10948.2998046875,10976.650390625,10923.0,10956.400390625,222300,-0.1932773109243697,-0.1586350974930362
2018-07-12,11023.2001953125,11078.2998046875,10999.650390625,11006.9501953125,248300,-0.0333333333333333,0.5158293572831882
2018-07-13,11018.900390625,11071.349609375,10999.75,11056.900390625,0,0.1203703703703703,0.1761178861788618
2018-07-16,10936.849609375,11019.5,10926.25,11018.9501953125,210500,0.046979865771812,0.2949023502151605
2018-07-17,11008.0498046875,11018.5,10925.599609375,10939.650390625,210600,0.0701754385964912,-0.0044444444444444
2018-07-18,10980.4501953125,11076.2001953125,10956.2998046875,11060.2001953125,225500,0.0050761421319796,-0.2643028846153846
2018-07-19,10957.099609375,11006.5,10935.4501953125,10999.5,215400,0.202127659574468,-0.1210767818904863
2018-07-20,11010.2001953125,11030.25,10946.2001953125,10963.5,187300,0.1123595505617977,0.2253363228699551
2018-07-23,11084.75,11093.400390625,11010.9501953125,11019.849609375,229100,0.0747663551401869,-0.5107640067911715
2018-07-24,11134.2998046875,11143.400390625,11092.5,11109.0,205800,-0.0105263157894736,-0.5411189238764904
2018-07-25,11132.0,11157.150390625,11113.25,11148.400390625,205900,0.1139240506329113,-0.451211486688603
2018-07-26,11167.2998046875,11185.849609375,11125.7001953125,11132.9501953125,365400,0.0092592592592592,-0.1462201591511936
2018-07-27,11278.349609375,11283.400390625,11210.25,11232.75,314600,0.2625698324022346,0.0263898662913441
2018-07-30,11319.5498046875,11328.099609375,11261.4501953125,11296.650390625,278800,0.0337078651685393,-0.1235862460926399
2018-07-31,11356.5,11366.0,11267.75,11311.0498046875,256500,0.0769230769230769,-0.1816045380875202
2018-08-01,11346.2001953125,11390.5498046875,11313.5498046875,11359.7998046875,269700,-0.1150442477876106,0.0995199595755432
2018-08-02,11244.7001953125,11328.900390625,11234.9501953125,11328.900390625,210000,-0.1157894736842105,-0.1580071174377224
2018-08-03,11360.7998046875,11368.0,11294.5498046875,11297.7998046875,218300,0.1443298969072164,-0.4008296460176991
2018-08-06,11387.099609375,11427.650390625,11370.599609375,11401.5,203700,0.1097560975609756,-0.5141434846266472
2018-08-07,11389.4501953125,11428.9501953125,11359.7001953125,11423.150390625,226400,0.0784313725490196,-0.3258056133056133
2018-08-08,11450.0,11459.9501953125,11379.2998046875,11412.5,210500,0.1442786069651741,0.3096774193548386
2018-08-09,11470.7001953125,11495.2001953125,11454.099609375,11493.25,302200,0.2162162162162162,-0.2499704142011834
2018-08-10,11429.5,11478.75,11419.650390625,11474.9501953125,0,0.0620689655172413,-0.0199831602582093
2018-08-13,11355.75,11406.2998046875,11340.2998046875,11369.599609375,246900,-0.0282485875706214,-0.1561822125813449
2018-08-14,11435.099609375,11452.4501953125,11370.7998046875,11381.7001953125,232600,-0.0454545454545454,0.0455242966751918
2018-08-16,11385.0498046875,11449.849609375,11366.25,11397.150390625,290600,-0.1242603550295858,1.173384030418251
2018-08-17,11470.75,11486.4501953125,11431.7998046875,11437.150390625,234700,-0.0117647058823529,1.1863182007496875
2018-08-20,11551.75,11565.2998046875,11499.650390625,11502.099609375,232600,-0.0518518518518518,1.1383068081343943
2018-08-21,11570.900390625,11581.75,11539.599609375,11576.2001953125,224200,-0.1527777777777778,1.0355252816347915
2018-08-23,11582.75,11620.7001953125,11546.7001953125,11620.7001953125,248500,-0.0520231213872832,1.0802551020408164
2018-08-24,11557.099609375,11604.599609375,11532.0,11566.599609375,218800,-0.0746268656716417,0.7430080622741173
2018-08-27,11691.9501953125,11700.9501953125,11595.599609375,11605.849609375,199500,-0.0457516339869281,0.6936912344555657
2018-08-28,11738.5,11760.2001953125,11710.5,11731.9501953125,241900,0.135593220338983,-0.1176288167938931
2018-08-29,11691.900390625,11753.2001953125,11678.849609375,11744.9501953125,251600,-0.1265822784810126,-0.3606463036741921
2018-08-30,11676.7998046875,11698.7998046875,11639.7001953125,11694.75,313800,-0.0609756097560975,-0.001167701863354
2018-08-31,11680.5,11727.650390625,11640.099609375,11675.849609375,346500,-0.2967032967032967,0.1688331318016928
2018-09-03,11582.349609375,11751.7998046875,11567.400390625,11751.7998046875,234400,-0.2357723577235772,-0.1806025727826675
2018-09-04,11520.2998046875,11602.5498046875,11496.849609375,11598.75,254800,-0.189873417721519,0.0109709592255793
2018-09-05,11476.9501953125,11542.650390625,11393.849609375,11514.849609375,246100,-0.1034482758620689,-0.041296928327645
2018-09-06,11536.900390625,11562.25,11436.0498046875,11514.150390625,247900,-0.1834319526627219,0.0839182968929804
2018-09-07,11589.099609375,11603.0,11484.400390625,11558.25,295900,-0.2567567567567567,-0.1257036807918342
2018-09-10,11438.099609375,11573.0,11427.2998046875,11570.25,286700,-0.2985781990521327,-0.6116778523489933
2018-09-11,11287.5,11479.400390625,11274.0,11476.849609375,0,-0.2368421052631578,-0.458991293905734
2018-09-12,11369.900390625,11380.75,11250.2001953125,11340.099609375,268200,-0.0909090909090909,-0.1575694237085697
2018-09-14,11515.2001953125,11523.25,11430.5498046875,11443.5,276600,-0.0101010101010101,0.4127757352941176
2018-09-17,11377.75,11464.9501953125,11366.900390625,11464.9501953125,201400,-0.2864864864864865,0.3103394581127374
2018-09-18,11278.900390625,11411.4501953125,11268.9501953125,11381.5498046875,240900,-0.2340425531914893,0.0547382372432074
2018-09-19,11234.349609375,11332.0498046875,11210.900390625,11326.650390625,250600,0.0710382513661202,0.2130847235852142
2018-09-21,11143.099609375,11346.7998046875,10866.4501953125,11271.2998046875,719000,-0.1578947368421052,-0.4534662045060659
2018-09-24,10967.400390625,11170.150390625,10943.599609375,11164.400390625,0,-0.0954773869346733,0.0752560290716881
2018-09-25,11067.4501953125,11080.599609375,10882.849609375,10969.9501953125,405000,-0.1719745222929936,0.3962358427714856
2018-09-26,11053.7998046875,11145.5498046875,10993.0498046875,11145.5498046875,340500,-0.2138728323699422,0.6132331378299121
2018-09-27,10977.5498046875,11089.4501953125,10953.349609375,11079.7998046875,405700,-0.2205128205128205,-0.0689128816083395
2018-09-28,10930.4501953125,11034.099609375,10850.2998046875,11008.099609375,478100,-0.1586206896551724,-0.0723524176802136
2018-10-01,11008.2998046875,11035.650390625,10821.5498046875,10930.900390625,387000,-0.2335329341317365,0.114055829228243
2018-10-03,10858.25,10989.0498046875,10843.75,10982.7001953125,386800,-0.3,0.0286256200758681
2018-10-04,10599.25,10754.7001953125,10547.25,10754.7001953125,425100,-0.1963470319634703,0.5823041738136078
2018-10-05,10316.4501953125,10540.650390625,10261.900390625,10514.099609375,606400,-0.2512315270935961,0.474043350280974
2018-10-08,10348.0498046875,10398.349609375,10198.400390625,10310.150390625,456200,-0.1827956989247312,-0.3924912689173457
2018-10-09,10301.0498046875,10397.599609375,10279.349609375,10390.2998046875,430500,-0.2484848484848484,-0.4579154633762142
2018-10-10,10460.099609375,10482.349609375,10318.25,10331.849609375,0,-0.0344827586206896,-0.2944479897894065
2018-10-11,10234.650390625,10335.9501953125,10138.599609375,10169.7998046875,483500,-0.2627118644067797,0.0505723204994797
2018-10-12,10472.5,10492.4501953125,10322.150390625,10331.5498046875,343500,-0.0742857142857142,-0.2131624523727052
2018-10-15,10512.5,10526.2998046875,10410.150390625,10524.2001953125,259500,-0.34,-0.0848774275708373
2018-10-16,10584.75,10604.900390625,10525.2998046875,10550.150390625,265200,-0.1715976331360946,0.2377358490566037
2018-10-17,10453.0498046875,10710.150390625,10436.4501953125,10688.7001953125,284800,-0.0612244897959183,-0.4122353673723536
2018-10-19,10303.5498046875,10380.099609375,10249.599609375,10339.7001953125,357500,-0.3571428571428571,-0.0347150259067357
2018-10-22,10245.25,10408.5498046875,10224.0,10405.849609375,297300,-0.3179190751445087,-0.4143004115226337
2018-10-23,10146.7998046875,10222.099609375,10102.349609375,10152.599609375,302600,-0.1483870967741935,-0.106311696081364
2018-10-24,10224.75,10290.650390625,10126.7001953125,10278.150390625,351400,-0.1392405063291139,0.0782481751824817
2018-10-25,10124.900390625,10166.599609375,10079.2998046875,10135.0498046875,0,-0.0687830687830687,-0.1050881277020286
2018-10-26,10030.0,10128.849609375,10004.5498046875,10122.349609375,364300,-0.12,-0.4276038338658147
2018-10-29,10250.849609375,10275.2998046875,10020.349609375,10078.099609375,364400,-0.0957446808510638,0.257403906742281
2018-10-30,10198.400390625,10285.099609375,10175.349609375,10239.400390625,289800,-0.1623036649214659,0.1853739445114595
2018-10-31,10386.599609375,10396.0,10105.099609375,10209.5498046875,375000,-0.1188118811881188,0.1740498442367601
2018-11-01,10380.4501953125,10441.900390625,10341.900390625,10441.7001953125,348500,-0.149171270718232,0.3688399891333876
2018-11-02,10553.0,10606.9501953125,10457.7001953125,10462.2998046875,421200,-0.2738853503184713,-0.537917661097852
2018-11-05,10524.0,10558.7998046875,10477.0,10558.75,301900,-0.1515151515151515,-0.0492725880551301
2018-11-06,10530.0,10600.25,10491.4501953125,10552.0,0,-0.0319148936170212,0.1325199999999999
2018-11-07,10598.400390625,10616.4501953125,10582.2998046875,10614.4501953125,31200,0.0555555555555555,0.5829178208679593
2018-11-09,10585.2001953125,10619.5498046875,10544.849609375,10614.7001953125,296600,-0.2784810126582278,0.0357839155158407
2018-11-12,10482.2001953125,10645.5,10464.0498046875,10607.7998046875,259700,-0.1044776119402985,0.408576874205845
2018-11-13,10582.5,10596.25,10440.5498046875,10451.900390625,254600,-0.2345679012345679,0.2701940035273368
2018-11-14,10576.2998046875,10651.599609375,10532.7001953125,10634.900390625,384500,-0.2075471698113207,0.5634056761268782
2018-11-15,10616.7001953125,10646.5,10557.5,10580.599609375,0,-0.0348837209302325,0.3288523417947801
2018-11-16,10682.2001953125,10695.150390625,10631.150390625,10644.0,342800,-0.0427350427350427,0.1750687442713107
2018-11-19,10763.400390625,10774.7001953125,10688.7998046875,10731.25,272100,-0.1085714285714285,-0.2926901450133175
2018-11-20,10656.2001953125,10740.849609375,10640.849609375,10740.099609375,295200,-0.2437810945273631,-0.4085035050289545
2018-11-21,10600.0498046875,10671.2998046875,10562.349609375,10670.9501953125,300900,-0.1300448430493273,-0.6532735426008968
2018-11-22,10526.75,10646.25,10512.0,10612.650390625,239500,-0.1073446327683615,-0.3678629162625282
2018-11-26,10628.599609375,10637.7998046875,10489.75,10568.2998046875,0,-0.0058479532163742,-0.8170020639834881
2018-11-27,10685.599609375,10695.150390625,10596.349609375,10621.4501953125,0,0.0691823899371069,-0.0209781968179139
2018-11-28,10728.849609375,10757.7998046875,10699.849609375,10708.75,424500,-0.0941176470588235,-0.1377097438916691
2018-11-29,10858.7001953125,10883.0498046875,10782.349609375,10808.7001953125,691300,0.04,0.1267159125884887
2018-11-30,10876.75,10922.4501953125,10835.099609375,10892.099609375,453900,-0.083743842364532,0.2802048909451421
2018-12-03,10883.75,10941.2001953125,10845.349609375,10930.7001953125,409700,-0.2060301507537688,-0.2554801493043773
2018-12-04,10869.5,10890.9501953125,10833.349609375,10877.099609375,322100,-0.0963855421686747,-0.1286102719033232
2018-12-05,10782.900390625,10821.0498046875,10747.9501953125,10820.4501953125,312300,0.0410958904109589,-0.1507232994767621
2018-12-06,10601.150390625,10722.650390625,10588.25,10718.150390625,318500,-0.174757281553398,0.137594862813777
2018-12-07,10693.7001953125,10704.5498046875,10599.349609375,10644.7998046875,325800,-0.1857142857142857,-0.1682602921646746
2018-12-10,10488.4501953125,10558.849609375,10474.9501953125,10508.7001953125,381300,-0.2280701754385964,0.4133197417601086
2018-12-11,10549.150390625,10567.150390625,10333.849609375,10350.0498046875,425500,-0.2849740932642487,0.5413265306122449
2018-12-12,10737.599609375,10752.2001953125,10560.7998046875,10591.0,360500,0.0520833333333333,1.0286026200873362
2018-12-13,10791.5498046875,10838.599609375,10749.5,10810.75,376200,-0.0935960591133004,0.6457336876291704
2018-12-14,10805.4501953125,10815.75,10752.099609375,10784.5,340100,-0.0449438202247191,0.6039583333333334
2018-12-17,10888.349609375,10900.349609375,10844.849609375,10853.2001953125,296900,-0.2582781456953642,-0.0829528609546397
2018-12-18,10908.7001953125,10915.400390625,10819.099609375,10850.900390625,286100,-0.0817610062893081,-0.1297139521307647
2018-12-19,10967.2998046875,10985.150390625,10928.0,10930.5498046875,312100,-0.1975308641975308,0.0580645161290322
2018-12-20,10951.7001953125,10962.5498046875,10880.0498046875,10885.2001953125,318900,-0.0837988826815642,0.303308596165739
2018-12-21,10754.0,10963.650390625,10738.650390625,10944.25,377500,-0.1341463414634146,-0.0817166560306317
2018-12-24,10663.5,10782.2998046875,10649.25,10780.900390625,223400,0.0160427807486631,0.4683154121863799
2018-12-26,10729.849609375,10747.5,10534.5498046875,10635.4501953125,263700,-0.2023809523809523,0.3282538544281104
